id,學校,資料網址,縣市,鄉鎮市區,公私立,住址,電話,核定人數,營運狀態,處分日期,裁處文號,違反之規定,負責人/行為人,處分內容,處分依據
SwB6AEgAcABMAHAAegAvAGkAQwBTAE8ATABmAFoAeABIAEwAVABNAEsAUwBpAHQAQwA5AEEAUQBzAGoASwBTAFoALwBDAEUASAB1AFAAYwBjAHcANABPAFIAYQBJAFgAOABVAGYAMABVAFQAcQBWAHkATwBnAEgAMQB1ADcAMABTAHUAagA5ADMAbQB1AGYAMAB5ADEAcABTAFEAQQA1AC8AVQBnAFkATABJAFEANgBBADUATwBIAHIAWQA5ADkAMwBqADcARQBDAFoAUgBBAGYAaQBNAD0A,臺東縣私立蒲公英幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=SwB6AEgAcABMAHAAegAvAGkAQwBTAE8ATABmAFoAeABIAEwAVABNAEsAUwBpAHQAQwA5AEEAUQBzAGoASwBTAFoALwBDAEUASAB1AFAAYwBjAHcANABPAFIAYQBJAFgAOABVAGYAMABVAFQAcQBWAHkATwBnAEgAMQB1ADcAMABTAHUAagA5ADMAbQB1AGYAMAB5ADEAcABTAFEAQQA1AC8AVQBnAFkATABJAFEANgBBADUATwBIAHIAWQA5ADkAMwBqADcARQBDAFoAUgBBAGYAaQBNAD0A,臺東縣,臺東市,私立,[950]傳廣路388巷11號,(089)333938,210,正常,2021/01/28,府教特字第1100021334號,第45條(107/6/27修正公布),負責人：劉育芳,"罰鍰：60,000元",第43條第2項
